id,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm
709257389466513516,1,28,1.0,4.0,1125.0,1125.0,3.8,1125.0
709342489291544433,78,91,70.0,78.0,92.0,1125.0,77.8,1096.5
709344692004734462,2,28,2.0,2.0,28.0,28.0,2.0,28.0
709463021513262423,2,14,2.0,2.0,1125.0,1125.0,2.0,1125.0
709482163047523246,1,60,1.0,1.0,1125.0,1125.0,1.0,1125.0
709609314682756720,31,1000,31.0,31.0,1000.0,1000.0,31.0,1000.0
709993830710947063,2,365,2.0,2.0,365.0,365.0,2.0,365.0
710298504726384011,3,365,3.0,3.0,365.0,365.0,3.0,365.0
710872470562590707,2,1000,1.0,4.0,1000.0,1000.0,3.9,1000.0
711484349428444114,2,1125,2.0,4.0,1125.0,1125.0,2.5,1125.0
711489752620276616,2,1125,2.0,4.0,1125.0,1125.0,2.5,1125.0
711522342735703569,1,365,1.0,1.0,365.0,365.0,1.0,365.0
711522814519182048,1,365,1.0,1.0,365.0,365.0,1.0,365.0
711654804586637180,7,1125,4.0,7.0,4.0,1125.0,6.6,657.4
712162083094488551,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
712198248397094572,1,365,1.0,3.0,1125.0,1125.0,2.7,1125.0
712198265362934200,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
712198276802880782,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
712240288980754853,31,1125,31.0,31.0,46.0,1125.0,31.0,204.7
712240295639329141,31,1125,31.0,31.0,46.0,1125.0,31.0,626.4
712240302212872635,31,1125,31.0,31.0,46.0,1125.0,31.0,1050.6
712240700029426157,31,1125,31.0,31.0,46.0,1125.0,31.0,752.9
712374959745150332,2,89,2.0,4.0,89.0,89.0,3.2,89.0
712584105178829898,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0
712892424932096465,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
712893600879871134,2,365,2.0,2.0,365.0,365.0,2.0,365.0
712986396820814325,2,14,2.0,2.0,14.0,14.0,2.0,14.0
713152783474451685,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0
713817569121329076,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
714564089589538304,2,30,2.0,2.0,30.0,30.0,2.0,30.0
714651306276662608,2,60,2.0,2.0,60.0,60.0,2.0,60.0
715228039137446157,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
715565016992598648,1,365,1.0,1.0,365.0,365.0,1.0,365.0
715671227080999699,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0
715719805225889970,1,365,1.0,3.0,365.0,365.0,1.0,365.0
716213843783423190,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0
716481648372058877,31,365,31.0,31.0,365.0,365.0,31.0,365.0
716628755294869721,28,105,2.0,28.0,1125.0,1125.0,25.6,1125.0
716952807635281740,1,365,1.0,1.0,365.0,365.0,1.0,365.0
717251577403124204,2,365,2.0,2.0,365.0,365.0,2.0,365.0
717666620218770628,1,365,1.0,1.0,365.0,365.0,1.0,365.0
718372210680917645,5,365,5.0,5.0,365.0,365.0,5.0,365.0
718751535515325844,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0
718798243166282992,2,365,2.0,5.0,365.0,365.0,2.1,365.0
719065428939405498,31,365,31.0,31.0,365.0,365.0,31.0,365.0
719230109107739181,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0
719620872213940086,3,18,3.0,3.0,18.0,18.0,3.0,18.0
719621206755673465,31,230,31.0,150.0,1125.0,1125.0,67.5,1125.0
719670739622176190,31,230,31.0,150.0,1125.0,1125.0,67.5,1125.0
719799558124655263,31,230,31.0,150.0,1125.0,1125.0,67.5,1125.0
719808021596370005,31,230,31.0,150.0,1125.0,1125.0,63.9,1125.0
719812015409579505,85,230,85.0,85.0,1125.0,1125.0,85.0,1125.0
720440206382753187,31,365,31.0,31.0,365.0,365.0,31.0,365.0
720440857971805867,31,365,3.0,31.0,365.0,365.0,23.1,365.0
720449168088985754,1,27,1.0,1.0,27.0,27.0,1.0,27.0
720473035079212377,1,365,1.0,1.0,365.0,365.0,1.0,365.0
720498541680616333,1,365,1.0,1.0,365.0,365.0,1.0,365.0
720522875946516994,31,365,31.0,31.0,365.0,365.0,31.0,365.0
720922295143925590,2,6,1.0,4.0,6.0,6.0,3.9,6.0
721118546881506068,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
721891389567207754,1,60,1.0,2.0,60.0,60.0,2.0,60.0
721959879086681885,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
723362124649775369,2,4,2.0,3.0,4.0,4.0,2.1,4.0
723462965513859461,1,365,1.0,1.0,365.0,365.0,1.0,365.0
723981167518559592,2,30,2.0,2.0,30.0,30.0,2.0,30.0
724070642390907118,2,365,2.0,3.0,8.0,1125.0,2.0,1117.3
724820910991848964,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0
725144453212087262,1,365,1.0,1.0,365.0,365.0,1.0,365.0
725386168873512113,31,105,31.0,31.0,1125.0,1125.0,31.0,1125.0
725471429457481623,2,1125,2.0,4.0,1125.0,1125.0,2.5,1125.0
725656318585274391,1,365,1.0,1.0,365.0,365.0,1.0,365.0
725984396949817867,2,1125,2.0,4.0,1125.0,1125.0,2.5,1125.0
726034264691372841,1,365,1.0,30.0,2.0,1125.0,2.9,1104.4
726115044516191284,31,75,31.0,31.0,1125.0,1125.0,31.0,1125.0
726195300926318231,2,8,2.0,2.0,8.0,8.0,2.0,8.0
726199037925351013,2,85,2.0,4.0,85.0,85.0,3.2,85.0
726786557114630026,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
726789432153271761,1,365,2.0,30.0,1125.0,1125.0,2.9,1125.0
726895154396322806,2,365,1.0,2.0,1125.0,1125.0,2.0,1125.0
726902115423579838,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0
726920545177005206,2,365,2.0,2.0,365.0,365.0,2.0,365.0
726920676866511543,2,365,2.0,4.0,365.0,365.0,3.7,365.0
727599291647755340,2,30,2.0,2.0,30.0,30.0,2.0,30.0
727618090894662317,1,365,1.0,1.0,365.0,365.0,1.0,365.0
728023437924039960,2,365,2.0,2.0,365.0,365.0,2.0,365.0
728241871159235839,31,89,31.0,31.0,89.0,89.0,31.0,89.0
728288875257986352,1,10,1.0,1.0,10.0,10.0,1.0,10.0
728323493910094842,31,365,31.0,31.0,365.0,365.0,31.0,365.0
728553613640635497,1,365,1.0,30.0,2.0,1125.0,3.0,1112.1
728757785128657330,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
729100606757697884,2,14,2.0,2.0,1125.0,1125.0,2.0,1125.0
729293631284870699,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
729590022712271480,2,365,2.0,2.0,365.0,365.0,2.0,365.0
729667346682146926,2,183,2.0,3.0,1125.0,1125.0,2.1,1125.0
729793516277744106,1,365,1.0,1.0,365.0,365.0,1.0,365.0
729846496062615280,2,365,1.0,2.0,1125.0,1125.0,1.4,1125.0
730199893036012054,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730202256085447125,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730204531251545799,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730207145162759989,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730209572407806954,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730212121096748973,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730214401026691315,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730216873766713501,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730219655990930047,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730222985050595261,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730228015496973901,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730230397608889247,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730235151293848271,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730237468135788242,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730240015463510454,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730242463465220538,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730245004625027977,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730247339623497686,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730249735404838044,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730251860680356798,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730254229053117027,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730256391710502605,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730261678675490814,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730264319133761379,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730266891894749089,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730269512964487404,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730272089280760685,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730274636251620111,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730276978729469678,91,106,91.0,91.0,106.0,106.0,91.0,106.0
730295129907087979,32,1125,32.0,366.0,1125.0,1125.0,351.2,1125.0
730381698103576847,2,30,2.0,2.0,30.0,30.0,2.0,30.0
730541998274732507,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0
731154849166071785,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
731194008566699567,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
731220269166283754,2,120,1.0,2.0,1125.0,1125.0,2.0,1125.0
731642869816923198,91,106,91.0,91.0,106.0,106.0,91.0,106.0
731645783364274456,91,106,91.0,91.0,106.0,106.0,91.0,106.0
731648196359347802,91,106,91.0,91.0,106.0,106.0,91.0,106.0
731650967587736128,91,106,91.0,91.0,106.0,106.0,91.0,106.0
731653613666487061,91,106,91.0,91.0,106.0,106.0,91.0,106.0
731658861199511218,91,106,91.0,91.0,106.0,106.0,91.0,106.0
731932732471153066,180,365,180.0,180.0,365.0,365.0,180.0,365.0
732489843692927210,1,90,1.0,1.0,90.0,90.0,1.0,90.0
733414164967970112,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
733593474355884595,2,21,2.0,3.0,1125.0,1125.0,2.4,1125.0
733836944622675918,1,365,1.0,7.0,365.0,900.0,1.0,366.2
733854448074657745,5,365,5.0,7.0,365.0,900.0,5.0,367.5
733857601151234603,1,28,1.0,3.0,1125.0,1125.0,2.8,1125.0
733864645378379192,6,365,5.0,6.0,365.0,365.0,6.0,365.0
734009618282192545,2,365,1.0,2.0,365.0,365.0,2.0,365.0
734195167750323640,3,90,3.0,3.0,1125.0,1125.0,3.0,1125.0
734352912909174887,2,270,2.0,2.0,270.0,270.0,2.0,270.0
734481536536826533,91,106,91.0,91.0,106.0,106.0,91.0,106.0
734859606272131327,1,365,1.0,1.0,365.0,365.0,1.0,365.0
735029033670285185,2,49,2.0,4.0,49.0,49.0,3.2,49.0
735141418112904288,91,106,91.0,91.0,106.0,106.0,91.0,106.0
735143982392023976,91,106,91.0,91.0,106.0,106.0,91.0,106.0
735152809201220349,91,106,91.0,91.0,106.0,106.0,91.0,106.0
735162715255810620,91,106,91.0,91.0,106.0,106.0,91.0,106.0
735410133920657186,2,28,2.0,2.0,1125.0,1125.0,2.0,1125.0
735410312165186162,1,365,1.0,1.0,365.0,365.0,1.0,365.0
735518930029610030,2,14,2.0,2.0,1125.0,1125.0,2.0,1125.0
735637427523153797,31,365,2.0,2.0,365.0,365.0,2.0,365.0
735920332262873077,2,999,2.0,2.0,999.0,999.0,2.0,999.0
736018590449952935,1,365,1.0,1.0,365.0,365.0,1.0,365.0
736290772669199091,2,1000,1.0,4.0,1000.0,1000.0,3.9,1000.0
736479942804253205,3,365,3.0,3.0,365.0,365.0,3.0,365.0
737040018005479912,31,365,31.0,31.0,365.0,365.0,31.0,365.0
737049853390041685,31,365,31.0,31.0,365.0,365.0,31.0,365.0
737065698741459220,31,365,31.0,31.0,365.0,365.0,31.0,365.0
737080250164484833,31,365,31.0,31.0,365.0,365.0,31.0,365.0
737086267302876913,31,365,31.0,31.0,365.0,365.0,31.0,365.0
737112446639371776,31,365,31.0,31.0,365.0,365.0,31.0,365.0
737159377877403889,3,30,3.0,3.0,30.0,30.0,3.0,30.0
737238036543020174,31,365,31.0,31.0,365.0,365.0,31.0,365.0
737877800836342995,3,10,3.0,3.0,10.0,10.0,3.0,10.0
738361667480274974,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
738415705603200116,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
738972748757019545,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
739004062806946142,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
739051786319490848,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
740093370445009545,3,35,3.0,6.0,1125.0,1125.0,4.7,1125.0
740130764927616686,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
740322188491939236,3,120,3.0,3.0,1125.0,1125.0,3.0,1125.0
740386109738771504,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
740745677639675854,1,28,1.0,3.0,1125.0,1125.0,2.4,1125.0
740772739748803731,2,30,2.0,2.0,30.0,30.0,2.0,30.0
740823513270210808,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
740823718361315865,1,365,1.0,1.0,365.0,365.0,1.0,365.0
741241950727828173,1,29,1.0,1.0,29.0,29.0,1.0,29.0
741272658196649197,31,365,31.0,31.0,365.0,365.0,31.0,365.0
741403610900390205,2,29,2.0,4.0,29.0,29.0,3.2,29.0
741765197953415636,1,365,1.0,1.0,365.0,365.0,1.0,365.0
741972204882552832,2,16,2.0,2.0,16.0,16.0,2.0,16.0
742636377224098802,1,14,1.0,1.0,14.0,14.0,1.0,14.0
742656210010102988,91,106,91.0,91.0,106.0,106.0,91.0,106.0
742658886571299552,91,106,91.0,91.0,106.0,106.0,91.0,106.0
742665464847986638,91,106,91.0,91.0,106.0,106.0,91.0,106.0
742668256711022890,91,106,91.0,91.0,106.0,106.0,91.0,106.0
742673466236827359,91,106,91.0,91.0,106.0,106.0,91.0,106.0
742675878933893311,91,106,91.0,91.0,106.0,106.0,91.0,106.0
742680913425996077,91,106,91.0,91.0,106.0,106.0,91.0,106.0
742826875705727714,31,365,31.0,150.0,1125.0,1125.0,67.5,1125.0
743483596178948432,3,365,3.0,3.0,365.0,365.0,3.0,365.0
743532059567945583,31,365,31.0,31.0,365.0,365.0,31.0,365.0
743755067717961017,1,365,1.0,1.0,365.0,365.0,1.0,365.0
744118763217783794,31,105,31.0,31.0,1125.0,1125.0,31.0,1125.0
744187155859637640,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0
744358272673474628,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0
744378233416814620,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0
744736179213498327,1,365,1.0,1.0,365.0,365.0,1.0,365.0
744738747113028327,1,365,1.0,1.0,365.0,365.0,1.0,365.0
744829160917975865,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0
744853730464977682,31,365,31.0,31.0,365.0,365.0,31.0,365.0
745047499773898781,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
745170811237006944,90,90,90.0,90.0,90.0,90.0,90.0,90.0
745487747835361126,31,365,2.0,31.0,365.0,365.0,23.1,365.0
745540637621901040,31,365,31.0,150.0,1125.0,1125.0,67.5,1125.0
745576948883197076,31,365,31.0,150.0,1125.0,1125.0,67.5,1125.0
745596139660950677,31,365,31.0,150.0,1125.0,1125.0,67.5,1125.0
745610104783976584,2,365,2.0,2.0,365.0,365.0,2.0,365.0
745673729363045764,31,365,31.0,31.0,365.0,365.0,31.0,365.0
745698132340648754,2,105,2.0,3.0,1125.0,1125.0,3.0,1125.0
746439961316672597,89,1125,89.0,89.0,1125.0,1125.0,89.0,1125.0
746586715967264185,1,90,1.0,1.0,1125.0,1125.0,1.0,1125.0
747014752745033364,31,731,31.0,31.0,731.0,731.0,31.0,731.0
747033353880283165,1,25,1.0,1.0,25.0,25.0,1.0,25.0
747251062192004530,1,28,1.0,1.0,28.0,28.0,1.0,28.0
747415806617445581,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
747652624623077534,3,28,3.0,3.0,28.0,28.0,3.0,28.0
747725047892140484,2,1125,2.0,4.0,1125.0,1125.0,2.5,1125.0
747730092203684205,1,5,1.0,1.0,5.0,5.0,1.0,5.0
747771774761237057,2,29,2.0,2.0,1125.0,1125.0,2.0,1125.0
747777617175012635,3,29,3.0,3.0,1125.0,1125.0,3.0,1125.0
747980875628466701,2,1125,2.0,4.0,1125.0,1125.0,2.5,1125.0
748374684995969142,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0
749429489908823759,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
749450902783235266,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
749478210743156695,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
749852497295759112,31,365,31.0,31.0,365.0,365.0,31.0,365.0
750026907406072383,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
750038258712750561,31,365,31.0,31.0,365.0,365.0,31.0,365.0
750043192320408111,1,365,1.0,1.0,365.0,365.0,1.0,365.0
750084125942477819,2,365,2.0,4.0,365.0,365.0,2.0,365.0
750558275730077602,91,365,91.0,91.0,365.0,365.0,91.0,365.0
750568650870532547,91,365,91.0,91.0,365.0,365.0,91.0,365.0
750574994353758245,91,365,91.0,91.0,365.0,365.0,91.0,365.0
750592281759486197,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
750705045423067082,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
750706925779093070,31,365,31.0,31.0,365.0,365.0,31.0,365.0
750720323974997115,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
750721692447293079,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
750825883804964722,1,365,1.0,28.0,1125.0,1125.0,18.9,1125.0
751350564938953005,31,365,31.0,31.0,365.0,365.0,31.0,365.0
751350890109153677,31,365,31.0,31.0,365.0,365.0,31.0,365.0
751351009622093260,31,365,31.0,31.0,365.0,365.0,31.0,365.0
751351517801485304,90,365,90.0,90.0,365.0,365.0,90.0,365.0
751351637449204518,31,365,31.0,31.0,365.0,365.0,31.0,365.0
751351771989210849,31,365,31.0,31.0,365.0,365.0,31.0,365.0
751496788680423261,31,120,31.0,31.0,1125.0,1125.0,31.0,1125.0
752186036619069756,120,365,120.0,120.0,365.0,365.0,120.0,365.0
752221838454446149,3,105,2.0,3.0,1125.0,1125.0,3.0,1125.0
752392363395508383,3,28,3.0,3.0,1125.0,1125.0,3.0,1125.0
752700541678638171,1,365,1.0,1.0,365.0,365.0,1.0,365.0
753410222595068064,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0
753621355501705843,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
754196386680228647,1,365,1.0,1.0,365.0,365.0,1.0,365.0
754804625812875854,32,1125,32.0,366.0,1125.0,1125.0,354.1,1125.0
754805080259965551,32,1125,32.0,365.0,1125.0,1125.0,354.1,1125.0
754989697105926489,31,731,31.0,31.0,731.0,731.0,31.0,731.0
754990829691428215,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
755000148910607998,2,1125,2.0,4.0,1125.0,1125.0,2.5,1125.0
755005092126219776,1,365,1.0,1.0,365.0,365.0,1.0,365.0
755169036223222195,31,731,31.0,31.0,731.0,731.0,31.0,731.0
755210107765629620,2,28,1.0,2.0,28.0,28.0,1.4,28.0
755244673496916420,1,90,1.0,1.0,1125.0,1125.0,1.0,1125.0
755393140408506059,2,10,2.0,4.0,10.0,10.0,3.2,10.0
755638859516677322,31,365,31.0,31.0,365.0,365.0,31.0,365.0
755658527435130308,1,365,1.0,1.0,365.0,365.0,1.0,365.0
755760300830921064,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0
755826392706898865,31,240,31.0,150.0,1125.0,1125.0,67.5,1125.0
755930577126332978,1,21,1.0,2.0,21.0,21.0,1.0,21.0
756516083521053973,2,365,2.0,28.0,365.0,365.0,5.9,365.0
756541383318057896,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0
756710711935792732,31,365,31.0,31.0,365.0,365.0,31.0,365.0
757126830536619351,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
757415994316941690,31,365,31.0,31.0,365.0,365.0,31.0,365.0
758006519347352811,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
758031518583313157,31,731,31.0,31.0,731.0,731.0,31.0,731.0
758058626093155553,31,365,31.0,31.0,365.0,365.0,31.0,365.0
758510491755220857,1,60,1.0,1.0,60.0,60.0,1.0,60.0
759432663981043529,2,150,2.0,2.0,150.0,150.0,2.0,150.0
759930413462490746,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
760029365089918277,31,365,31.0,31.0,365.0,365.0,31.0,365.0
760077358678394235,1,365,1.0,1.0,365.0,365.0,1.0,365.0
760109908996193449,3,365,3.0,3.0,365.0,365.0,3.0,365.0
760139811040969744,3,105,2.0,3.0,1125.0,1125.0,2.8,1125.0
760275904698656180,2,365,2.0,2.0,365.0,365.0,2.0,365.0
760776810562349044,31,365,31.0,31.0,365.0,365.0,31.0,365.0
760844477092225408,2,10,2.0,2.0,10.0,10.0,2.0,10.0
760959765993268082,31,365,4.0,31.0,365.0,365.0,28.1,365.0
761114697758184600,1,365,1.0,1.0,365.0,365.0,1.0,365.0
761451509103747346,4,1125,2.0,4.0,1125.0,1125.0,3.9,1125.0
761463736626590659,2,1000,1.0,4.0,1125.0,1125.0,3.9,1125.0
761505124406598095,31,365,31.0,31.0,365.0,365.0,31.0,365.0
761523124392511414,3,1125,3.0,4.0,1125.0,1125.0,3.0,1125.0
761523248600519939,2,1125,2.0,4.0,1125.0,1125.0,2.5,1125.0
761757050205418701,1,28,1.0,3.0,1125.0,1125.0,2.4,1125.0
762146203396788656,91,365,91.0,91.0,365.0,365.0,91.0,365.0
762274647651404421,91,365,91.0,91.0,365.0,365.0,91.0,365.0
762275821129359656,91,365,91.0,91.0,365.0,365.0,91.0,365.0
762383084025310473,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0
762533848038047117,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
762548307248475756,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
763020320364270647,90,365,90.0,90.0,365.0,365.0,90.0,365.0
763022370030594226,1,365,1.0,1.0,1.0,999.0,1.0,347.4
763286000124616635,3,12,3.0,5.0,12.0,12.0,4.5,12.0
763336897902727686,31,90,31.0,31.0,90.0,90.0,31.0,90.0
763985611501573900,2,28,2.0,2.0,28.0,28.0,2.0,28.0
764580955015049108,31,365,31.0,31.0,365.0,365.0,31.0,365.0
764726564599411423,30,120,30.0,30.0,1125.0,1125.0,30.0,1125.0
765036733754850856,1,365,2.0,3.0,365.0,365.0,3.0,365.0
765297996223005424,1,365,1.0,1.0,1.0,999.0,1.0,347.4
765301626185111234,1,365,1.0,1.0,1.0,999.0,1.0,347.4
765356769605878920,1,365,1.0,1.0,365.0,365.0,1.0,365.0
765377155752845936,1,365,1.0,1.0,365.0,365.0,1.0,365.0
765377909547512330,1,365,1.0,1.0,365.0,365.0,1.0,365.0
765758950869249150,91,365,91.0,91.0,365.0,365.0,91.0,365.0
765760054217912712,3,365,3.0,3.0,365.0,365.0,3.0,365.0
765761480695767738,91,365,91.0,91.0,365.0,365.0,91.0,365.0
765779921805051687,91,365,91.0,91.0,365.0,365.0,91.0,365.0
765782459497685404,91,365,91.0,91.0,365.0,365.0,91.0,365.0
765783457793784230,32,1125,32.0,366.0,1125.0,1125.0,348.2,1125.0
765808497787703739,1,365,1.0,1.0,365.0,365.0,1.0,365.0
765821710220659828,32,1125,32.0,366.0,1125.0,1125.0,349.7,1125.0
765822069810738423,32,1125,32.0,365.0,1125.0,1125.0,354.1,1125.0
765824223810031098,32,1125,32.0,366.0,1125.0,1125.0,345.2,1125.0
765824616297591235,32,1125,32.0,366.0,1125.0,1125.0,354.1,1125.0
765926351860435299,2,12,2.0,4.0,12.0,12.0,3.2,12.0
765993321554754705,3,105,2.0,3.0,1125.0,1125.0,3.0,1125.0
766160967108801237,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
766213161146587093,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0
766689976215429869,45,90,45.0,45.0,90.0,90.0,45.0,90.0
766784529072711670,2,1125,2.0,4.0,1125.0,1125.0,2.5,1125.0
768139116452777824,1,365,1.0,1.0,1.0,999.0,1.0,340.5
768139713049573473,1,365,1.0,1.0,1.0,999.0,1.0,340.5
768140116514070874,1,365,1.0,1.0,1.0,999.0,1.0,340.5
768143307606904228,1,365,1.0,1.0,1.0,999.0,1.0,333.7
768144101648017443,1,365,1.0,1.0,1.0,999.0,1.0,333.7
768144441482161949,1,365,1.0,1.0,1.0,999.0,1.0,333.7
768147805460865227,1,365,1.0,1.0,1.0,999.0,1.0,303.8
768148542955042577,1,365,1.0,1.0,1.0,999.0,1.0,303.8
768148889775295943,1,365,1.0,1.0,1.0,999.0,1.0,303.8
768152993990630012,1,365,1.0,1.0,1.0,999.0,1.0,336.0
768153836059775384,1,365,1.0,1.0,1.0,999.0,1.0,336.0
768154167176021121,1,365,1.0,1.0,1.0,999.0,1.0,336.0
768157705147819907,1,365,1.0,1.0,1.0,999.0,1.0,338.3
768158755044787161,1,365,1.0,1.0,1.0,999.0,1.0,338.3
768159592232846791,1,365,1.0,1.0,1.0,999.0,1.0,338.3
768164469645238921,1,365,1.0,1.0,1.0,999.0,1.0,349.7
768534491161341082,1,365,1.0,3.0,100.0,365.0,1.0,361.3
768624885480662344,1,365,1.0,1.0,1.0,999.0,1.0,349.7
768625283326662151,1,365,1.0,1.0,1.0,999.0,1.0,349.7
768631946443227282,1,365,1.0,1.0,1.0,999.0,1.0,345.1
768632256895071031,1,365,1.0,1.0,1.0,999.0,1.0,345.1
768632407438694634,1,365,1.0,1.0,1.0,999.0,1.0,345.1
768635010193935464,1,365,1.0,1.0,1.0,999.0,1.0,326.8
768636770452718893,1,365,1.0,1.0,1.0,999.0,1.0,326.8
768637122444820029,1,365,1.0,1.0,1.0,999.0,1.0,326.8
768637145710226511,1,365,1.0,1.0,1.0,999.0,1.0,347.4
768637145842862946,1,365,1.0,1.0,1.0,999.0,1.0,347.4
768637149652200269,1,365,1.0,1.0,1.0,999.0,1.0,347.4
768638626819436204,1,365,1.0,1.0,1.0,999.0,1.0,340.5
768638776299208893,1,365,1.0,1.0,1.0,999.0,1.0,340.5
768638997194122156,1,365,1.0,1.0,1.0,999.0,1.0,340.5
768641844025318093,1,365,1.0,1.0,1.0,999.0,1.0,340.5
768642031456965939,1,365,1.0,1.0,1.0,999.0,1.0,340.5
768642436857540009,1,365,1.0,1.0,1.0,999.0,1.0,340.5
768669548909639575,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
768794644041157730,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0
769199247460520558,1,365,1.0,1.0,365.0,365.0,1.0,365.0
769675726403840438,2,20,2.0,2.0,1125.0,1125.0,2.0,1125.0
770229948413120699,30,365,15.0,30.0,365.0,365.0,29.2,365.0
770242566796997167,5,44,5.0,5.0,44.0,44.0,5.0,44.0
770667805688845718,30,365,2.0,30.0,365.0,365.0,29.3,365.0
770842810808450651,10,365,10.0,10.0,365.0,365.0,10.0,365.0
770895650077849639,1,365,1.0,1.0,365.0,365.0,1.0,365.0
770942855493737226,1,365,1.0,1.0,365.0,365.0,1.0,365.0
